customerID,gender,SeniorCitizen,Partner,PhoneService,InternetService,Contract,MonthlyCharges,tenure,Churn
9392-XBGTD,Male,0,No,Yes,No,Two year,20.6,27,No
9396-ZSFLL,Female,0,No,Yes,DSL,Month-to-month,48.85,15,No
9397-TZSHA,Female,0,No,Yes,No,Two year,24.6,69,No
9398-MMQTO,Male,0,No,Yes,Fiber optic,Month-to-month,74.45,3,No
9399-APLBT,Female,0,Yes,Yes,Fiber optic,Month-to-month,74.7,1,Yes
9402-CXWPL,Female,0,No,Yes,Fiber optic,One year,98.9,70,No
9402-ORRAH,Female,1,No,Yes,Fiber optic,Month-to-month,91.5,15,No
9402-ROUMJ,Female,0,Yes,Yes,Fiber optic,One year,100.25,67,No
9405-GPBBG,Female,0,No,Yes,Fiber optic,Two year,110.5,64,No
9408-HRXRK,Female,0,Yes,Yes,Fiber optic,Month-to-month,105.15,45,No
9408-SSNVZ,Female,0,No,Yes,Fiber optic,Month-to-month,70.15,4,Yes
9411-TPQQV,Female,0,No,No,DSL,One year,54.55,40,No
9412-ARGBX,Female,0,No,Yes,Fiber optic,Two year,95.5,48,Yes
9412-GHEEC,Male,0,No,Yes,Fiber optic,Month-to-month,104.8,40,Yes
9415-DPEWS,Female,0,No,Yes,Fiber optic,Month-to-month,88.35,18,Yes
9415-TPKRV,Female,0,Yes,Yes,DSL,Month-to-month,55.75,8,No
9415-ZNBSX,Female,0,Yes,Yes,DSL,Two year,89.0,70,No
9418-RUKPH,Female,0,Yes,Yes,No,Two year,19.95,38,No
9419-IPPBE,Female,0,Yes,Yes,Fiber optic,One year,90.15,51,No
9420-LOJKX,Female,0,No,Yes,Fiber optic,Month-to-month,99.1,15,Yes
9424-CMPOG,Male,0,Yes,Yes,No,Two year,19.6,9,No
9426-SXNHE,Female,0,No,Yes,No,Month-to-month,18.75,2,No
9430-FRQOC,Female,0,No,Yes,Fiber optic,Month-to-month,87.1,4,Yes
9430-NKQLY,Male,0,Yes,Yes,No,Two year,25.1,72,No
9432-RUVSL,Female,0,No,Yes,Fiber optic,Two year,102.5,48,No
9432-VOFYX,Male,0,No,Yes,Fiber optic,Month-to-month,70.8,17,No
9435-JMLSX,Male,0,Yes,Yes,DSL,Two year,86.1,71,No
9436-ZBZCT,Male,0,No,Yes,Fiber optic,Month-to-month,89.95,14,Yes
9441-QHEVC,Male,0,No,Yes,No,Month-to-month,19.1,1,No
9442-JTWDL,Female,0,No,Yes,No,One year,20.05,11,No
9443-JUBUO,Male,0,Yes,No,DSL,Two year,65.25,72,No
9444-JTXHZ,Male,0,Yes,Yes,Fiber optic,Month-to-month,76.2,1,Yes
9445-SZLCH,Female,0,Yes,Yes,Fiber optic,Month-to-month,97.35,36,Yes
9445-ZUEQE,Male,0,Yes,Yes,Fiber optic,Month-to-month,85.2,27,No
9447-YPTBX,Female,0,Yes,Yes,No,One year,19.85,50,No
9448-REEVD,Male,0,Yes,Yes,DSL,Month-to-month,44.7,1,Yes
9450-TRJUU,Male,0,No,Yes,Fiber optic,Month-to-month,83.15,35,No
9451-LPGOO,Male,0,No,Yes,Fiber optic,Month-to-month,86.8,7,Yes
9451-WLYRI,Female,0,Yes,Yes,No,One year,19.05,53,No
9453-PATOS,Female,0,Yes,Yes,DSL,Two year,85.1,72,No
9462-MJUAW,Male,0,No,Yes,DSL,Month-to-month,50.4,4,Yes
9465-RWMXL,Male,0,Yes,Yes,Fiber optic,Month-to-month,78.9,32,Yes
9467-ROOLM,Female,0,No,Yes,No,Month-to-month,19.05,25,No
9469-WEJBT,Male,0,Yes,Yes,Fiber optic,Month-to-month,90.35,37,No
9470-RTWDV,Male,0,Yes,Yes,DSL,One year,82.0,26,No
9470-XCCEM,Male,0,Yes,Yes,Fiber optic,Month-to-month,89.65,35,No
9470-YFUYI,Male,1,Yes,Yes,DSL,One year,71.0,71,No
9473-CBZOP,Female,0,No,Yes,DSL,One year,59.0,28,No
9474-PHLYD,Female,0,No,Yes,DSL,Month-to-month,59.45,15,Yes
9475-NNDGC,Male,0,Yes,Yes,Fiber optic,One year,113.15,71,No
9477-LGWQI,Male,0,Yes,Yes,DSL,Two year,80.15,70,No
9479-HYNYL,Female,0,Yes,Yes,DSL,Two year,80.7,71,No
9480-BQJEI,Male,0,No,Yes,Fiber optic,One year,92.3,62,No
9481-IEBZY,Male,1,Yes,Yes,Fiber optic,Month-to-month,112.9,72,No
9481-SFCQY,Female,0,No,Yes,DSL,Month-to-month,59.8,14,No
9481-WHGWY,Female,0,Yes,Yes,DSL,Two year,75.35,70,No
9483-GCPWE,Male,0,No,Yes,No,One year,20.1,9,No
9488-FVZCC,Female,0,Yes,Yes,DSL,Two year,79.5,72,No
9488-FYQAU,Female,0,Yes,Yes,Fiber optic,Two year,109.25,63,No
9488-HGMJH,Female,1,No,Yes,Fiber optic,Month-to-month,71.15,1,Yes
9489-DEDVP,Female,0,Yes,Yes,DSL,Two year,69.2,70,No
9489-JMTTN,Female,0,Yes,Yes,DSL,Two year,89.75,72,No
9489-UTFKA,Male,1,Yes,Yes,DSL,Month-to-month,60.9,8,No
9490-DFPMD,Female,1,No,Yes,Fiber optic,Month-to-month,84.65,42,Yes
9492-TOKRI,Female,0,No,Yes,Fiber optic,Month-to-month,90.0,18,Yes
9494-BDNNC,Male,0,Yes,Yes,Fiber optic,One year,95.3,66,No
9494-MRNYX,Male,0,No,Yes,Fiber optic,Month-to-month,75.05,10,No
9495-REDIY,Male,0,No,No,DSL,One year,40.65,25,No
9495-SKLKD,Male,0,Yes,Yes,Fiber optic,Month-to-month,95.95,45,No
9496-IVVRP,Female,0,Yes,Yes,DSL,Month-to-month,51.0,11,No
9497-QCMMS,Male,1,No,Yes,Fiber optic,Month-to-month,93.55,1,Yes
9498-FIMXL,Female,0,No,Yes,No,One year,19.2,8,No
9499-XPZXM,Female,0,Yes,Yes,DSL,Two year,64.75,72,No
9500-IWPXQ,Female,0,Yes,Yes,DSL,One year,79.4,61,No
9500-LTVBP,Female,0,No,Yes,Fiber optic,Month-to-month,80.05,35,No
9500-WBGRP,Male,0,No,Yes,No,Two year,19.1,69,No
9501-UKKNL,Male,0,No,No,DSL,Month-to-month,51.7,59,No
9503-XJUME,Male,0,No,Yes,No,One year,19.65,52,No
9504-DSHWM,Male,0,No,Yes,DSL,Month-to-month,59.2,20,No
9504-YAZWB,Female,0,No,Yes,No,Two year,20.25,53,No
9505-SQFSW,Female,0,Yes,No,DSL,Month-to-month,40.3,3,No
9506-UXUSK,Male,0,No,Yes,Fiber optic,Month-to-month,70.15,13,No
9507-EXLTT,Female,0,Yes,Yes,Fiber optic,Month-to-month,79.35,1,Yes
9507-HSMMZ,Male,0,No,Yes,No,Two year,20.0,54,No
9508-ILZDG,Female,1,No,Yes,Fiber optic,Month-to-month,96.35,34,No
9509-MPYOD,Female,0,No,Yes,No,One year,20.75,35,No
9512-PHSMG,Female,0,Yes,Yes,No,Month-to-month,20.55,10,No
9512-UIBFX,Male,0,Yes,Yes,Fiber optic,Month-to-month,95.15,18,Yes
9513-DXHDA,Male,0,No,Yes,DSL,One year,81.7,27,No
9514-JDSKI,Male,1,Yes,No,DSL,Month-to-month,40.2,1,Yes
9518-IMLHK,Male,0,No,Yes,DSL,Month-to-month,72.45,31,No
9518-RWHZL,Female,0,No,Yes,Fiber optic,One year,100.05,64,Yes
9518-XXBXE,Male,1,Yes,Yes,Fiber optic,Month-to-month,75.3,10,No
9522-BNTHX,Female,1,No,No,DSL,Month-to-month,56.25,34,No
9522-ZSINC,Male,0,No,Yes,No,One year,19.95,13,No
9524-EGPJC,Female,0,No,Yes,Fiber optic,Month-to-month,90.1,18,Yes
9526-BIHHD,Male,0,No,No,DSL,Month-to-month,29.7,1,Yes
9526-JAWYF,Male,0,No,Yes,Fiber optic,Month-to-month,89.8,26,Yes
9529-OFXHY,Male,0,No,Yes,Fiber optic,Month-to-month,87.75,15,No
9530-EHPOH,Male,0,No,Yes,DSL,Month-to-month,53.75,11,Yes
9530-GRMJG,Male,0,Yes,Yes,DSL,Two year,84.1,70,No
9531-NSBMR,Female,0,No,Yes,No,One year,19.25,36,No
9534-NSXEM,Male,0,No,Yes,No,One year,20.65,26,No
9537-JALFH,Male,0,Yes,Yes,No,Two year,19.9,69,No
9537-VHDTA,Female,0,No,Yes,DSL,Month-to-month,51.2,1,No
9540-JYROE,Male,0,No,Yes,Fiber optic,Month-to-month,70.1,8,Yes
9541-PWTWO,Female,0,No,Yes,DSL,Two year,80.95,52,No
9541-ZPSEA,Male,0,Yes,Yes,Fiber optic,Two year,80.35,68,No
9544-PYPSJ,Female,1,Yes,Yes,Fiber optic,Month-to-month,96.1,62,No
9546-CQJSU,Female,0,No,Yes,Fiber optic,Month-to-month,91.4,2,Yes
9546-KDTRB,Female,0,No,Yes,No,Month-to-month,24.7,19,No
9547-ITEFG,Male,0,Yes,Yes,Fiber optic,Month-to-month,102.6,9,No
9548-LERKT,Male,0,Yes,Yes,No,Two year,19.75,24,No
9548-LIGTA,Male,0,Yes,Yes,DSL,Two year,81.05,61,No
9548-ZMVTX,Male,0,Yes,Yes,Fiber optic,Two year,90.45,72,No
9552-TGUZV,Male,0,Yes,Yes,Fiber optic,Month-to-month,75.0,8,No
9553-DLCLU,Female,0,No,Yes,DSL,Two year,88.95,13,No
9554-DFKIC,Male,0,Yes,Yes,DSL,Month-to-month,54.45,30,No
9555-SAHUZ,Female,0,Yes,Yes,DSL,Month-to-month,54.5,38,No
9558-IHEZX,Female,0,No,Yes,Fiber optic,Two year,106.75,71,No
9560-ARGQJ,Female,0,No,Yes,Fiber optic,Month-to-month,81.0,16,Yes
9560-BBZXK,Female,0,No,No,DSL,Two year,31.05,36,No
9564-KCLHR,Male,0,No,Yes,DSL,Month-to-month,51.25,1,Yes
9565-AXSMR,Male,0,Yes,Yes,No,Two year,19.2,52,No
9565-DJPIB,Female,0,No,Yes,Fiber optic,Month-to-month,89.6,4,Yes
9565-FLVCG,Male,0,Yes,Yes,DSL,Two year,69.55,65,No
9565-JSNFM,Male,0,No,Yes,Fiber optic,One year,70.45,38,Yes
9570-KYEUA,Male,0,No,Yes,Fiber optic,Two year,99.25,64,No
9571-EDEBV,Male,0,Yes,Yes,Fiber optic,One year,98.65,71,No
9572-MTILT,Male,0,Yes,Yes,Fiber optic,Month-to-month,106.75,59,Yes
9572-WUKSB,Male,0,Yes,No,DSL,Month-to-month,29.9,3,No
9574-BOSMD,Male,0,Yes,Yes,No,Two year,25.4,68,No
9574-RKJIF,Male,0,Yes,Yes,Fiber optic,Month-to-month,94.4,30,Yes
9575-IWCAZ,Male,0,Yes,Yes,No,One year,25.1,6,No
9576-ANLXO,Female,0,No,Yes,Fiber optic,Month-to-month,69.55,3,Yes
9576-SYUHJ,Male,0,No,Yes,Fiber optic,Month-to-month,91.15,37,No
9577-WJVCQ,Female,0,No,Yes,DSL,Month-to-month,54.45,68,No
9578-FOMUK,Male,0,No,Yes,No,Month-to-month,24.8,15,No
9578-VRMNM,Female,0,No,Yes,DSL,Month-to-month,65.2,16,Yes
9581-GVBXT,Male,0,Yes,No,DSL,One year,34.8,59,No
9584-EXCDZ,Female,0,No,Yes,Fiber optic,Month-to-month,70.5,17,No
9585-KKMFD,Male,0,Yes,Yes,No,Two year,20.0,41,No
9586-JGQKH,Female,0,Yes,Yes,Fiber optic,Two year,105.4,64,No
9588-OZDMQ,Female,0,Yes,Yes,DSL,Month-to-month,45.0,2,No
9588-YRFHY,Male,0,No,Yes,No,Two year,19.9,49,No
9589-ABEPT,Male,0,Yes,Yes,Fiber optic,Two year,92.45,69,No
9591-YVTEB,Male,1,No,No,DSL,Month-to-month,44.85,55,No
9592-ERDKV,Male,0,Yes,Yes,DSL,One year,79.25,37,No
9593-CVZKR,Female,0,Yes,Yes,No,Two year,24.45,56,No
9600-NAXZN,Male,0,No,Yes,Fiber optic,Month-to-month,101.4,43,Yes
9600-UDOPK,Male,0,Yes,Yes,Fiber optic,Month-to-month,94.05,30,Yes
9601-BRXPO,Female,0,Yes,Yes,Fiber optic,Month-to-month,104.95,25,Yes
9602-WCXPI,Male,0,No,Yes,No,One year,20.15,50,No
9603-OAIHC,Male,1,No,Yes,Fiber optic,Month-to-month,70.05,1,No
9605-WGJVW,Female,1,No,Yes,Fiber optic,Month-to-month,70.2,1,No
9606-PBKBQ,Male,1,Yes,Yes,Fiber optic,Month-to-month,85.0,32,Yes
9609-BENEA,Male,0,Yes,Yes,DSL,One year,69.0,35,No
9610-WCESF,Male,0,No,No,DSL,Two year,43.9,67,No
9611-CTWIH,Female,0,No,Yes,Fiber optic,Month-to-month,89.45,3,Yes
9614-RMGHA,Male,0,Yes,Yes,Fiber optic,Month-to-month,91.85,65,Yes
9617-INGJY,Male,0,No,Yes,Fiber optic,Month-to-month,70.6,1,No
9617-UDPEU,Female,0,No,Yes,No,One year,19.25,22,No
9618-LFJRU,Female,0,No,Yes,No,Month-to-month,20.45,4,No
9619-GSATL,Female,0,No,Yes,DSL,One year,55.45,43,No
9620-ENEJV,Female,0,No,Yes,Fiber optic,Month-to-month,70.55,6,No
9620-QJREV,Male,0,No,Yes,No,One year,20.55,47,No
9621-OUPYD,Female,0,Yes,Yes,No,One year,20.2,25,No
9624-EGDEQ,Female,0,No,Yes,No,Two year,19.8,37,No
9625-QNLUX,Male,0,Yes,Yes,Fiber optic,Two year,103.25,68,No
9625-QSTYE,Female,0,No,Yes,Fiber optic,Month-to-month,81.15,13,Yes
9625-RZFUK,Male,0,Yes,Yes,No,Two year,19.7,63,No
9626-VFRGG,Female,0,No,Yes,Fiber optic,Month-to-month,88.5,41,No
9626-WEQRM,Female,0,No,No,DSL,Month-to-month,29.15,4,No
9629-NHXFW,Female,0,Yes,Yes,No,Month-to-month,19.4,1,No
9631-RXVJM,Male,0,No,Yes,No,Two year,19.25,35,No
9631-XEYKE,Male,0,No,Yes,DSL,Month-to-month,50.4,3,No
9633-DENPU,Female,0,Yes,Yes,DSL,Month-to-month,58.6,47,No
9633-XQABV,Female,0,No,Yes,Fiber optic,Month-to-month,70.25,3,No
9637-CDTKZ,Male,0,Yes,Yes,Fiber optic,Two year,114.1,72,No
9637-EIHEQ,Female,0,No,Yes,DSL,Month-to-month,50.8,1,Yes
9638-JIQYA,Male,0,No,No,DSL,Month-to-month,24.9,2,No
9639-BUJXT,Male,0,No,Yes,No,One year,20.5,63,No
9640-ZSLDC,Female,0,Yes,Yes,DSL,One year,60.6,53,No
9643-AVVWI,Female,0,Yes,Yes,Fiber optic,Month-to-month,80.0,3,No
9643-YBLUR,Male,0,Yes,Yes,DSL,Month-to-month,69.05,9,No
9644-KVCNC,Female,0,No,Yes,Fiber optic,One year,92.15,66,No
9644-UMGQA,Male,0,Yes,Yes,DSL,Month-to-month,49.15,6,No
9646-NMHXE,Male,0,Yes,Yes,No,Two year,19.65,47,No
9647-ERGBE,Female,0,Yes,Yes,Fiber optic,Month-to-month,100.05,30,Yes
9648-BCHKM,Female,0,Yes,Yes,No,Two year,24.65,18,No
9650-VBUOG,Male,0,Yes,Yes,No,Two year,25.05,38,No
9651-GTSAQ,Female,0,Yes,Yes,Fiber optic,One year,106.1,53,Yes
9658-WYUFB,Female,0,No,Yes,Fiber optic,Month-to-month,94.4,17,Yes
9659-QEQSY,Female,0,No,Yes,Fiber optic,Month-to-month,115.65,45,No
9659-ZTWSM,Male,1,Yes,Yes,Fiber optic,One year,107.35,66,No
9661-ACXBS,Female,0,No,Yes,Fiber optic,Month-to-month,105.2,42,Yes
9661-JALZV,Female,0,No,Yes,No,Two year,24.7,58,No
9661-MHUMO,Male,1,Yes,Yes,DSL,Month-to-month,49.25,1,Yes
9667-EQRXU,Female,1,No,No,DSL,Month-to-month,40.3,30,Yes
9667-TKTVZ,Female,0,No,Yes,DSL,Month-to-month,54.35,2,No
9668-PUGNU,Male,0,Yes,Yes,No,Two year,24.5,71,No
9670-BPNXF,Female,0,No,Yes,DSL,One year,62.55,45,No
9674-EHPPG,Male,0,Yes,No,DSL,Two year,40.4,46,No
9675-ICXCT,Male,0,Yes,Yes,DSL,Two year,80.8,72,No
9677-AVKED,Female,0,No,Yes,DSL,One year,84.6,53,No
9680-NIAUV,Female,0,Yes,Yes,Fiber optic,Two year,109.7,72,No
9681-KYGYB,Male,1,Yes,Yes,Fiber optic,Month-to-month,88.2,49,No
9681-OXGVC,Female,0,No,Yes,Fiber optic,Month-to-month,100.5,5,Yes
9685-WKZGT,Male,1,No,Yes,Fiber optic,Month-to-month,74.95,14,Yes
9688-YGXVR,Female,0,No,Yes,Fiber optic,Month-to-month,88.15,44,No
9689-PTNPG,Male,0,No,Yes,Fiber optic,Month-to-month,80.25,2,Yes
9691-HKOVS,Female,0,Yes,Yes,DSL,One year,90.15,55,No
9692-TUSXH,Female,0,No,Yes,Fiber optic,Month-to-month,96.05,18,Yes
9693-XMUOB,Male,1,Yes,No,DSL,Month-to-month,50.25,59,No
9695-IDRZR,Female,0,No,Yes,Fiber optic,Two year,116.15,34,No
9696-RMYBA,Male,0,No,Yes,Fiber optic,Month-to-month,80.1,5,No
9699-UBQFS,Female,1,Yes,Yes,Fiber optic,Month-to-month,94.5,43,No
9700-ISPUP,Female,0,Yes,Yes,DSL,Month-to-month,65.5,10,No
9700-ZCLOT,Male,0,No,Yes,No,Month-to-month,20.0,2,No
9701-CDXHR,Female,0,Yes,Yes,Fiber optic,Month-to-month,69.15,51,No
9702-AIUJO,Male,0,Yes,Yes,DSL,One year,44.8,50,No
9705-IOVQQ,Male,1,Yes,Yes,Fiber optic,One year,99.0,61,No
9705-ZJBCG,Female,0,Yes,Yes,DSL,One year,54.15,13,No
9708-HPXWZ,Male,1,No,No,DSL,Month-to-month,45.4,5,No
9708-KFDBY,Male,0,No,Yes,No,Month-to-month,20.55,1,No
9710-NJERN,Female,0,No,Yes,No,Two year,20.15,39,No
9710-ZUSHQ,Female,1,No,Yes,Fiber optic,Month-to-month,106.75,37,Yes
9711-FJTBX,Male,0,Yes,Yes,Fiber optic,One year,85.85,56,No
9714-EDSUC,Male,0,No,Yes,Fiber optic,Month-to-month,94.9,4,No
9715-SBVSU,Male,0,Yes,Yes,DSL,Two year,61.4,14,No
9715-WZCLW,Male,0,Yes,Yes,Fiber optic,Two year,97.2,71,No
9717-IOAAF,Male,0,No,Yes,No,Two year,25.85,27,No
9717-QEBGU,Male,0,No,Yes,Fiber optic,Month-to-month,70.3,2,No
9720-JJJOR,Male,0,Yes,Yes,DSL,One year,60.3,41,No
9722-UJOJR,Male,0,Yes,Yes,Fiber optic,Month-to-month,70.75,29,Yes
9725-SCPZG,Male,0,No,Yes,Fiber optic,Month-to-month,90.85,1,Yes
9728-FTTVZ,Female,0,No,Yes,Fiber optic,Month-to-month,69.2,1,Yes
9730-DRTMJ,Male,0,Yes,Yes,DSL,One year,72.8,32,No
9732-EQMWY,Female,0,Yes,Yes,Fiber optic,Month-to-month,99.4,49,No
9732-KPKBW,Male,0,No,Yes,DSL,Month-to-month,53.95,1,Yes
9732-OUYRN,Female,0,Yes,Yes,No,One year,19.0,49,No
9734-UYXQI,Female,0,No,Yes,DSL,Month-to-month,49.4,2,Yes
9734-YWGEX,Female,0,No,Yes,Fiber optic,Month-to-month,98.3,9,Yes
9738-QLWTP,Male,0,No,Yes,Fiber optic,One year,81.9,39,No
9739-JLPQJ,Female,0,Yes,Yes,Fiber optic,Two year,117.5,72,No
9741-YLNTD,Male,0,No,Yes,Fiber optic,Month-to-month,87.95,6,No
9742-XOKTS,Male,0,Yes,Yes,Fiber optic,One year,89.55,67,No
9743-DQKQW,Male,0,No,No,DSL,Month-to-month,25.1,3,No
9746-MDMBK,Male,0,Yes,Yes,Fiber optic,One year,113.45,47,No
9746-UGFAC,Female,0,No,Yes,No,One year,20.85,22,No
9746-YKGXB,Male,0,Yes,No,DSL,One year,44.25,52,No
9747-DDZOS,Female,0,No,Yes,Fiber optic,Month-to-month,73.5,1,Yes
9750-BOOHV,Female,0,No,No,DSL,One year,30.15,32,No
9752-ZNQUT,Female,0,No,Yes,DSL,Month-to-month,48.6,1,No
9753-OYLBX,Female,0,No,Yes,No,Month-to-month,20.5,1,No
9754-CLVZW,Female,0,Yes,No,DSL,Month-to-month,38.85,26,No
9755-JHNMN,Female,0,No,Yes,DSL,Two year,67.4,49,No
9758-MFWGD,Female,1,Yes,No,DSL,One year,29.9,48,No
9761-XUJWD,Male,0,No,Yes,DSL,Month-to-month,65.6,5,No
9762-YAQAA,Male,0,No,Yes,Fiber optic,One year,81.4,39,No
9763-GRSKD,Male,0,Yes,Yes,DSL,Month-to-month,49.95,13,No
9763-PDTKK,Female,0,No,Yes,Fiber optic,Month-to-month,94.4,4,Yes
9764-REAFF,Female,0,Yes,Yes,No,Two year,18.4,59,No
9766-HGEDE,Female,0,Yes,Yes,No,One year,19.35,17,No
9767-FFLEM,Male,0,No,Yes,Fiber optic,Month-to-month,69.5,38,No
9769-TSBZE,Female,0,No,Yes,DSL,Two year,66.0,70,No
9770-KXGQU,Female,0,No,Yes,Fiber optic,One year,98.6,53,No
9770-LXDBK,Female,0,No,Yes,No,Month-to-month,20.4,3,No
9773-PEQBZ,Male,0,No,Yes,Fiber optic,Month-to-month,79.85,10,No
9774-NRNAU,Male,1,Yes,Yes,DSL,Month-to-month,84.8,27,No
9776-CLUJA,Female,1,Yes,Yes,Fiber optic,Month-to-month,77.5,51,Yes
9776-OJUZI,Female,1,No,Yes,Fiber optic,Month-to-month,95.45,65,No
9777-IQHWP,Male,0,Yes,Yes,Fiber optic,Two year,93.4,64,No
9777-WJJPR,Male,0,Yes,Yes,Fiber optic,Month-to-month,88.65,31,No
9778-OGKQZ,Male,0,Yes,Yes,DSL,Two year,92.0,72,No
9779-DPNEJ,Female,0,Yes,Yes,Fiber optic,Month-to-month,80.15,22,No
9780-FKVVF,Male,0,No,Yes,DSL,Month-to-month,59.15,6,No
9782-LGXMC,Female,0,Yes,Yes,DSL,Month-to-month,61.75,49,No
9786-IJYDL,Female,0,No,Yes,Fiber optic,Two year,113.2,35,No
9786-YWNHU,Female,0,Yes,Yes,DSL,Two year,63.55,63,No
9787-XVQIU,Male,0,No,Yes,Fiber optic,Month-to-month,75.3,1,Yes
9788-HNGUT,Male,0,Yes,Yes,Fiber optic,Two year,116.95,72,No
9788-YTFGE,Male,0,No,Yes,No,Month-to-month,19.95,7,No
9793-WECQC,Male,0,No,Yes,Fiber optic,Month-to-month,95.3,23,No
9795-NREXC,Female,0,Yes,Yes,DSL,Two year,85.0,64,No
9795-SHUHB,Female,0,Yes,Yes,DSL,Two year,58.2,66,No
9795-VOWON,Male,0,No,No,DSL,One year,24.35,7,No
9796-BPKIW,Male,1,No,Yes,Fiber optic,Month-to-month,69.95,8,No
9796-MVYXX,Female,1,No,No,DSL,Two year,39.7,14,No
9798-DRYDS,Female,0,Yes,Yes,DSL,One year,61.95,17,No
9798-OPFEM,Female,0,No,Yes,No,Two year,21.1,46,No
9799-CAYJJ,Female,1,Yes,Yes,Fiber optic,Month-to-month,69.3,2,No
9800-ONTFE,Female,0,Yes,Yes,Fiber optic,Month-to-month,75.8,22,No
9800-OUIGR,Male,0,Yes,Yes,No,Two year,20.0,66,No
9801-GDWGV,Female,0,No,Yes,Fiber optic,Month-to-month,103.45,39,Yes
9801-NOSHQ,Male,0,No,Yes,No,One year,19.8,23,No
9802-CAQUT,Female,0,Yes,Yes,Fiber optic,Two year,109.55,72,No
9803-FTJCG,Male,0,Yes,Yes,DSL,One year,66.85,71,No
9804-ICWBG,Male,0,No,Yes,Fiber optic,Month-to-month,69.9,1,Yes
9805-FILKB,Male,0,Yes,Yes,No,One year,20.2,46,No
9809-IMGCQ,Male,1,No,Yes,Fiber optic,Month-to-month,96.7,22,Yes
9812-GHVRI,Female,0,No,Yes,Fiber optic,Month-to-month,83.85,40,No
9814-AOUDH,Male,0,No,Yes,No,Two year,19.5,53,No
9817-APLHW,Male,0,No,Yes,No,Month-to-month,25.0,12,No
9818-XQCUV,Female,0,No,Yes,No,Month-to-month,20.35,2,No
9819-FBNSV,Male,1,Yes,Yes,Fiber optic,Month-to-month,72.25,37,No
9820-RMCQV,Female,0,No,Yes,DSL,Month-to-month,48.55,11,Yes
9821-BESNZ,Male,0,No,Yes,Fiber optic,One year,104.25,66,No
9821-POOTN,Male,0,Yes,Yes,Fiber optic,Month-to-month,75.2,35,Yes
9822-BIIGN,Male,0,Yes,Yes,DSL,Month-to-month,71.85,53,No
9822-OAOVB,Female,0,No,Yes,DSL,Month-to-month,55.45,1,No
9822-WMWVG,Female,0,No,Yes,Fiber optic,Month-to-month,106.5,41,No
9823-EALYC,Male,0,Yes,Yes,DSL,Two year,80.85,72,No
9824-BEMCV,Male,0,Yes,Yes,Fiber optic,Month-to-month,69.0,17,Yes
9824-QCJPK,Male,0,Yes,Yes,No,One year,20.0,36,No
9825-YCXWZ,Female,1,No,Yes,Fiber optic,One year,101.1,41,No
9828-AOQLM,Female,0,Yes,Yes,DSL,Month-to-month,45.7,1,Yes
9828-QHFBK,Male,0,No,Yes,DSL,Month-to-month,51.15,24,No
9830-ECLEN,Male,0,Yes,No,DSL,One year,50.0,58,No
9831-BPFRI,Female,0,Yes,Yes,Fiber optic,One year,89.55,39,Yes
9833-TGFHX,Male,0,Yes,Yes,Fiber optic,One year,97.1,42,No
9835-ZIITK,Male,1,Yes,Yes,Fiber optic,One year,110.85,66,Yes
9837-BMCLM,Male,0,No,Yes,Fiber optic,Month-to-month,78.5,3,Yes
9837-FWLCH,Male,0,Yes,Yes,No,Month-to-month,19.2,12,No
9838-BFCQT,Male,0,Yes,Yes,No,Two year,26.1,72,No
9839-ETQOE,Male,0,No,No,DSL,Month-to-month,40.45,43,No
9840-DVNDC,Male,0,No,Yes,Fiber optic,Month-to-month,80.5,6,Yes
9840-EFJQB,Female,0,No,Yes,Fiber optic,Month-to-month,74.35,1,No
9842-EFSYY,Female,0,No,No,DSL,Month-to-month,57.2,4,No
9844-FELAJ,Female,1,Yes,Yes,Fiber optic,One year,107.9,70,No
9845-PEEKO,Female,1,No,Yes,Fiber optic,Two year,79.2,59,No
9845-QOMAD,Male,0,Yes,Yes,No,One year,19.75,14,No
9846-GKXAS,Female,0,No,Yes,Fiber optic,Month-to-month,90.8,9,Yes
9847-HNVGP,Male,0,No,Yes,No,One year,19.95,17,No
9848-JQJTX,Male,0,No,Yes,Fiber optic,Two year,100.9,72,No
9850-OWRHQ,Female,0,Yes,Yes,Fiber optic,Month-to-month,74.1,3,Yes
9851-KIELU,Male,0,No,Yes,Fiber optic,Month-to-month,110.1,10,Yes
9851-QXEEQ,Male,0,No,Yes,Fiber optic,Month-to-month,104.7,41,Yes
9853-JFZDU,Female,0,Yes,Yes,DSL,Month-to-month,56.85,35,No
9860-LISIZ,Female,0,No,Yes,No,Month-to-month,20.35,34,No
9861-PDSZP,Female,0,No,Yes,Fiber optic,Two year,108.05,72,No
9862-KJTYK,Male,0,No,No,DSL,Month-to-month,25.35,19,No
9863-JZAIC,Male,0,No,Yes,DSL,Month-to-month,55.0,35,Yes
9866-OCCKE,Female,1,Yes,Yes,Fiber optic,Two year,109.75,72,No
9866-QEVEE,Male,0,No,Yes,Fiber optic,Month-to-month,86.0,19,Yes
9867-JCZSP,Female,0,Yes,Yes,No,One year,20.75,17,No
9867-NNXLC,Female,0,No,Yes,No,Month-to-month,20.05,22,No
9867-XOBQA,Female,0,No,No,DSL,Two year,53.15,21,No
9871-ELEYA,Female,0,No,Yes,DSL,Two year,67.65,34,No
9873-MNDKV,Female,0,No,Yes,DSL,Month-to-month,44.65,11,No
9874-QLCLH,Female,0,Yes,Yes,Fiber optic,Month-to-month,104.2,17,Yes
